"tweet_id","airline_sentiment","airline_sentiment_confidence","negativereason","negativereason_confidence","airline","airline_sentiment_gold","name","negativereason_gold","retweet_count","text","tweet_coord","tweet_created","tweet_location","user_timezone"
"570078894008594432","negative","1.0","Customer Service Issue","0.3505","United","","Darquenloveli","","1","@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement","","2015-02-23T20:32:54-08:00","Texas","Central Time"
"570078733735821313","negative","1.0","Flight Attendant Complaints","0.672","United","","throthra","","0","@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'","","2015-02-23T20:32:16-08:00","",""
"570078718028222464","positive","0.688","","0.0","United","","luke_mcintosh68","","0","@united man I can't wait to book my ticket now! Thanks JP you're a life sabe","","2015-02-23T20:32:12-08:00","Colorado",""
"570077847672328192","negative","1.0","Cancelled Flight","1.0","United","","CaseyWoodTV","","0","@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like","","2015-02-23T20:28:45-08:00","","Eastern Time"
"570076814585913344","negative","1.0","Cancelled Flight","0.708","United","","fortytoo","","0","@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp; city","","2015-02-23T20:24:38-08:00","WX report for 41 Mile, Hwy 50","Pacific Time"
"570074864708669440","negative","0.6386","Lost Luggage","0.6386","United","","michaelsalinger","","0","@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.","","2015-02-23T20:16:53-08:00","mentor, Ohio","Eastern Time"
"570074833993670657","negative","1.0","Customer Service Issue","1.0","United","","wordstern","","0","@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy","","2015-02-23T20:16:46-08:00","San Francisco, CA","Pacific Time"
"570074583379939328","negative","1.0","Can't Tell","1.0","United","","CharlieGMoney","","1","@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?","[41.88298649, -87.63403627]","2015-02-23T20:15:46-08:00","Chicago, IL",""
"570073969690169344","neutral","0.7029","","0.0","United","","sacsmitty","","0","@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.","","2015-02-23T20:13:20-08:00","Rocklin, CA",""
"570073757508726784","positive","0.6634","","0.0","United","","Meyer47","","1","@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM","","2015-02-23T20:12:29-08:00","Iowa",""
"570072918094442496","negative","0.6352","Customer Service Issue","0.3231","United","","The5y5Adm1n","","0","@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!","","2015-02-23T20:09:09-08:00","",""
"570072252026376192","neutral","1.0","","","United","","The5y5Adm1n","","0","@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.","","2015-02-23T20:06:30-08:00","",""
"570071999780933634","neutral","0.6464","","0.0","United","","Gouwerijn","","0","@united question:are there onboad 110 volt outlets in all planes? If so, where?","[35.8056542, -78.786848]","2015-02-23T20:05:30-08:00","Alphen aan den Rijn","Amsterdam"
"570071482182692865","negative","0.6588","Can't Tell","0.6588","United","","oduric","","0","@united Your website deserves a new design. #html5 FTW!","","2015-02-23T20:03:27-08:00","Singapore","Berlin"
"570070877351469057","negative","1.0","Lost Luggage","0.6863","United","","kbleggett","","1","@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW","","2015-02-23T20:01:03-08:00","Ottawa, Canada","Eastern Time"
"570069236971806720","neutral","0.631","","0.0","United","","xRaeCatherine","","0","@united Twitter isn't letting me DM you..","","2015-02-23T19:54:32-08:00","",""
"570068435805310976","neutral","0.732","","","United","","BinyGlancz","","0","@united I hope so too","","2015-02-23T19:51:21-08:00","",""
"570067529206358016","negative","1.0","Customer Service Issue","0.3582","United","","sacsmitty","","0","@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.","","2015-02-23T19:47:44-08:00","Rocklin, CA",""
"570067181733580800","negative","1.0","Lost Luggage","1.0","United","","ColtonWoytas","","1","@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp; left in Chicago. Pretty ridiculous.","","2015-02-23T19:46:22-08:00","NY","Mountain Time"
"570067079253991424","negative","0.7055","Lost Luggage","0.7055","United","","danmedwards","","0","@united Not encouraged that I'll have my CPAP tonight.","","2015-02-23T19:45:57-08:00","Westerville, Ohio",""
"570066805810601985","negative","1.0","Lost Luggage","1.0","United","","danmedwards","","0","@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery","","2015-02-23T19:44:52-08:00","Westerville, Ohio",""
"570066634976555008","neutral","1.0","","","United","","Kelley_Myers","","0","@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.","","2015-02-23T19:44:11-08:00","Pacific Northwest","Pacific Time"
"570066450796257280","negative","1.0","Late Flight","0.6970000000000001","United","","gregriv","","1","@united  Delay DEN-CLE because they have to manually enter baggage tags? Really? Worst cust service day for this 1ker. #friendlyskies??","","2015-02-23T19:43:27-08:00","Cleveland, OH",""
"570066391388172290","negative","1.0","Flight Attendant Complaints","0.3819","United","","Greg_Mueller","","0","@united Why tell us flight is delayed, then tell us it's on time again with 20 min to spare? Don't say it's delayed unless you're sure!","[33.9411179, -118.3972405]","2015-02-23T19:43:13-08:00","Hermosa Beach, CA","Pacific Time"
"570065109420101633","negative","0.6957","Lost Luggage","0.6957","United","","michaelsalinger","","0","@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.","","2015-02-23T19:38:08-08:00","mentor, Ohio","Eastern Time"
"570065037231927296","neutral","0.6548","","0.0","United","","andreaSanger","","0","@united where is my flight voucher?","","2015-02-23T19:37:50-08:00","",""
"570063869596475394","negative","1.0","Late Flight","1.0","United","","RyanMagovs","","0","@united Late Flight to Denver, Late Flight to Newark...let's not even get into the disaster that was checking bags. Unacceptable.","","2015-02-23T19:33:12-08:00","",""
"570063826508320769","negative","1.0","Can't Tell","1.0","United","","handsomanderson","","1","@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.","","2015-02-23T19:33:02-08:00","Los Vancouver, CA","Pacific Time"
"570063574858493952","negative","1.0","Lost Luggage","1.0","United","","PreyingMantis02","","0","@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.","","2015-02-23T19:32:02-08:00","",""
"570063450174464000","negative","1.0","Bad Flight","1.0","United","","theBRYZness","","0","@united UA938 ORD-LHR.  bags are being loaded 30min Late Flight. Frigid air into cabin! Plane feels like falling apart! Upgrade long haul fleet!","","2015-02-23T19:31:32-08:00","Broad & Pattison",""
"570063224328081408","negative","1.0","Flight Attendant Complaints","1.0","United","","hellojennizzle","","0","@united Flight attendant never served me my beverage , and not once checked up on me. What gives? #ua6076 #notcool","","2015-02-23T19:30:38-08:00","Cornfields","London"
"570061339604987904","negative","0.6688","Can't Tell","0.3519","United","","cyberhosed","","0","@united load balancing system apparently down #systemwide - major impact on all #united airlines flights. Was this a #cyberattack?","","2015-02-23T19:23:09-08:00","",""
"570060997907447810","negative","0.7","Late Flight","0.7","United","","CharlieGMoney","","0","@united After our unscheduled refueling stop and missing 2 connecting flights we r home n looking 4ward to our bed and a big PB&amp;J sandwich.","[41.98191311, -87.80888924]","2015-02-23T19:21:47-08:00","Chicago, IL",""
"570059605662834688","negative","1.0","Can't Tell","0.6305","United","","_mhertz","","0","@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet","","2015-02-23T19:16:15-08:00","","Pacific Time"
"570059565947101184","negative","1.0","Late Flight","1.0","United","","whs1973","","0","@united UA276 sitting at EWR nearly an hour after sked.  Pilot says computers down but no clue when we will leave.  Can you help?","","2015-02-23T19:16:06-08:00","",""
"570059530567962624","negative","1.0","Can't Tell","1.0","United","","_mhertz","","1","@united @AmericanAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!","","2015-02-23T19:15:57-08:00","","Pacific Time"
"570058986025672704","positive","0.6702","","","United","","family6travels","","0","@united Made the upgrade list. Will fly 1st tomorrow  for the first time ever! 🙌 #StatusMatchPaidOff http://t.co/ATfRKp6goY","","2015-02-23T19:13:48-08:00","",""
"570058190647271424","positive","0.3388","","0.0","United","","throthra","","0","@united not just refunded, but for those of us who are on vacation to get a free room night to make up for making us sleep in DIA","","2015-02-23T19:10:38-08:00","",""
"570057930332102656","positive","1.0","","","United","","ChrisMD123","","0","@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f","","2015-02-23T19:09:36-08:00","",""
"570057601976631296","negative","1.0","Damaged Luggage","1.0","United","","throthra","","0","@united I received my luggage that also looked to be left in the snow when I arrived. I'm asking for all 50 people to be refunded.","","2015-02-23T19:08:18-08:00","",""
"570057521353764864","negative","1.0","Bad Flight","1.0","United","","davidchernin","","0","@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?","","2015-02-23T19:07:58-08:00","","Eastern Time"
"570057178687475712","negative","1.0","Customer Service Issue","0.6632","United","","AndyA3","","0","@united was no one between the scan and inside the plane. I just asked the people in line around me where the plane was going","","2015-02-23T19:06:37-08:00","San Francisco","Pacific Time"
"570056648137576449","negative","1.0","Late Flight","1.0","United","","kevinaom","","0","@united 5 gate changes, two delays.  Even the crew thinks the airline sucks","","2015-02-23T19:04:30-08:00","Michigan","Eastern Time"
"570055898367799296","negative","1.0","Cancelled Flight","0.3417","United","","kimberlytwaters","","0","@united I'm very frustrated and have wasted 2 days now due to your equipment failures.","[39.85862444, -104.6768992]","2015-02-23T19:01:31-08:00","Gainesville GA","Atlantic Time"
"570055700790931456","negative","1.0","Customer Service Issue","0.6667","United","","JeffPKirkland","","0","@united computers are down but you stopped giving updates and took my flight info off the app. That's just ridiculous keep people updated!","","2015-02-23T19:00:44-08:00","Oregon","Pacific Time"
"570055285500469248","negative","1.0","Customer Service Issue","1.0","United","","BethStuever","","0","@united Soooo, it's been 15 days and you've offered no response. So I assume poor treatment by gate agents is the norm now?","","2015-02-23T18:59:05-08:00","iPhone: 42.734546,-84.483753","Eastern Time"
"570054647689322496","positive","1.0","","","United","","AlexanderKrach","","0","@united Terrific. Many thanks. Looking forward to being back on UA tomorrow. Had a great flight up to Vancouver.","","2015-02-23T18:56:33-08:00","","Pacific Time"
"570054574389788672","negative","1.0","Customer Service Issue","1.0","United","","rholbrook","","0","@united Calls to 800# resulted in 2hrs of hold time &amp; 2day wait to check suspect code share fare. Nothing investigated-my time wasted","","2015-02-23T18:56:16-08:00","Brooklyn, NY","Eastern Time"
"570054360505323520","negative","1.0","Customer Service Issue","0.6633","United","","real_steve_ward","","0","@united It's taken ~3 weeks for Cust Care to respond to Case #8477733, requesting a refund for wi-fi not working. Where can I get an update?","","2015-02-23T18:55:25-08:00","Chicago / Orlando / airplanes","Eastern Time"
"570053912214024193","positive","1.0","","","United","","thetonyblank","","0","@united I appreciate your efforts getting me home!","[38.9470418, -77.4511456]","2015-02-23T18:53:38-08:00","Denver, CO","Eastern Time"
"570053838499143680","negative","1.0","Flight Booking Problems","0.6469","United","","rholbrook","","1","@united That's correct-I've spent hours trying to book online only to receive an error when clicking final purchase button.","","2015-02-23T18:53:20-08:00","Brooklyn, NY","Eastern Time"
"570053734639792129","negative","1.0","Late Flight","0.3536","United","","CharlieGMoney","","1","@united Today was not your finest. All could have been prevented by one gate agent advising 200 passengers.","","2015-02-23T18:52:56-08:00","Chicago, IL",""
"570053482029277184","negative","1.0","Late Flight","1.0","United","","stopz","","0","@united  what is the real deal with the delay on flight UA 1032 from Denver to Vegas?","","2015-02-23T18:51:55-08:00","",""
"570053417311342593","negative","1.0","Flight Attendant Complaints","1.0","United","","CharlieGMoney","","0","@united UA63 from Madrid arrived no agent mass confusion we sent to and fro by 3 UA employees. MaryJo was rude and unhelpful.","[41.97758714, -87.91388554]","2015-02-23T18:51:40-08:00","Chicago, IL",""
"570051875652767744","negative","1.0","Bad Flight","0.3458","United","","gguilber","","0","@united system failure again = bad trend.  Software projects are like flying an airplane; there's no such thing as an emergency takeoff.","","2015-02-23T18:45:32-08:00","",""
"570051265373171712","negative","1.0","Late Flight","1.0","United","","gguilber","","0","@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.","","2015-02-23T18:43:07-08:00","",""
"570051191943483392","neutral","0.6684","","0.0","United","","Zgrinch","","0","@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes","","2015-02-23T18:42:49-08:00","iPhone: 39.201706,-106.854080","Mountain Time"
"570050891929280512","positive","1.0","","","United","","thetonyblank","","0","@united despite shaky connections, looks like I'll get home tonight. Great job, @united - was touch and go for a while..","[38.9470207, -77.4511745]","2015-02-23T18:41:38-08:00","Denver, CO","Eastern Time"
"570050785490419712","negative","1.0","Customer Service Issue","0.6970000000000001","United","","rholbrook","","1","@united http://t.co/hj5kq82Chn, however, is completely under your control-the price was and still is displayed on http://t.co/hj5kq82Chn.","","2015-02-23T18:41:12-08:00","Brooklyn, NY","Eastern Time"
"570050323017920512","neutral","0.6702","","0.0","United","","AndyA3","","0","@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.","","2015-02-23T18:39:22-08:00","San Francisco","Pacific Time"
"570050268588597248","negative","0.6847","Lost Luggage","0.6847","United","","MommyPR","","0","@united can you tell me how to file a claim for clothing that had to be purchased?","","2015-02-23T18:39:09-08:00","Global","Pacific Time"
"570049923858567168","negative","0.6776","Can't Tell","0.3451","United","","AndyA3","","0","@united comically on the return flight from ASE there were two United flights boarding at adjacent gates and not clear which plane to board","","2015-02-23T18:37:47-08:00","San Francisco","Pacific Time"
"570049743549833216","negative","0.6354","Lost Luggage","0.6354","United","","MommyPR","","0","@united GRK13575M is the file reference","","2015-02-23T18:37:04-08:00","Global","Pacific Time"
"570049697924009984","negative","1.0","Customer Service Issue","1.0","United","","jlgustafson1","","0","@united we would...how do I contact you to discuss? A few poor experiences with customer service but would give it a shot!","","2015-02-23T18:36:53-08:00","DEN",""
"570049295040307200","negative","1.0","Bad Flight","0.3525","United","","theKos","","0","@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.","","2015-02-23T18:35:17-08:00","DC949","Pacific Time"
"570048844702076930","negative","1.0","Can't Tell","0.3723","United","","MommyPR","","0","@united Been trying since 1230 to file a report.","","2015-02-23T18:33:30-08:00","Global","Pacific Time"
"570048726380765184","negative","1.0","Customer Service Issue","1.0","United","","jasonjernigan","","0","@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.","","2015-02-23T18:33:02-08:00","Raleigh, NC","Central Time"
"570048528602374144","neutral","1.0","","","United","","thelaurenmoore","","0","@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?","","2015-02-23T18:32:14-08:00","CA","Eastern Time"
"570045712211288064","negative","0.6644","Flight Booking Problems","0.3437","United","","TravelShopVT","","0","@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee","","2015-02-23T18:21:03-08:00","","Eastern Time"
"570045020402626561","negative","1.0","Bad Flight","0.6392","United","","Nikki62878","","1","@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat","","2015-02-23T18:18:18-08:00","",""
"570044681670696960","positive","1.0","","","United","","j0rdanj0nes","","0","@united thank you.","","2015-02-23T18:16:57-08:00","Dallas",""
"570044554130423808","neutral","0.6641","","","United","","momsgoodeats","","0","Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP""","","2015-02-23T18:16:27-08:00","#Omaha","Central Time"
"570044428678778880","neutral","1.0","","","United","","momsgoodeats","","0","Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP""","","2015-02-23T18:15:57-08:00","#Omaha","Central Time"
"570044286991015936","negative","1.0","Flight Booking Problems","0.6489","United","","rholbrook","","1","@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your site-it's your site &amp; responsibility to ensure correctness.","","2015-02-23T18:15:23-08:00","Brooklyn, NY","Eastern Time"
"570043937244622849","neutral","1.0","","","United","","DeputyBrans","","0","@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?","","2015-02-23T18:14:00-08:00","",""
"570043820278050817","negative","0.3482","Cancelled Flight","0.3482","United","","xRaeCatherine","","0","@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?","","2015-02-23T18:13:32-08:00","",""
"570043574097555456","negative","1.0","Can't Tell","0.6702","United","","mllovelace","","0","""@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JP"" what's the point of membership?","","2015-02-23T18:12:33-08:00","San Francisco, CA","Pacific Time"
"570042013908914176","negative","1.0","Lost Luggage","0.376","United","","Ted_Bray","","0","@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime","","2015-02-23T18:06:21-08:00","Colorado Springs, Colorado USA","Mountain Time"
"570041988986347521","negative","0.3721","Can't Tell","0.3721","United","","MommyPR","","0","@united Dmed you. Thank you","","2015-02-23T18:06:15-08:00","Global","Pacific Time"
"570041112624295936","positive","1.0","","","United","","DickAltavista","","0","@united thanks we'll be in touch!","","2015-02-23T18:02:46-08:00","Ottawa",""
"570040644451708930","positive","1.0","","","United","","Clking_sf","","0","@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!","","2015-02-23T18:00:55-08:00","Silicon Valley","Central Time"
"570040251764183040","negative","1.0","Lost Luggage","1.0","United","","Bozboyku1","","0","@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story","","2015-02-23T17:59:21-08:00","Lees Summit","Mountain Time"
"570039756731494400","neutral","1.0","","","United","","rdowning76","","0","@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?","","2015-02-23T17:57:23-08:00","usa",""
"570039279050579968","neutral","0.67","","0.0","United","","brando_787","","0","@united like continental's chicken feat fairs","","2015-02-23T17:55:29-08:00","North Texas, USA",""
"570039094257938432","neutral","1.0","","","United","","j0rdanj0nes","","0","@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?","","2015-02-23T17:54:45-08:00","Dallas",""
"570038991527002112","positive","0.3427","","0.0","United","","NonYourBusines9","","0","@united I left my comment with customer care. Thanks for contacting me.","","2015-02-23T17:54:21-08:00","",""
"570038694817767425","negative","1.0","Lost Luggage","1.0","United","","Ted_Bray","","0","@United how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.","","2015-02-23T17:53:10-08:00","Colorado Springs, Colorado USA","Mountain Time"
"570037961020080129","negative","1.0","Lost Luggage","1.0","United","","Ted_Bray","","0","@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!","","2015-02-23T17:50:15-08:00","Colorado Springs, Colorado USA","Mountain Time"
"570037336886546432","positive","1.0","","","United","","whitterbug","","0","Yes!! Thanks so much!!! 💜""@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY""","","2015-02-23T17:47:46-08:00","Houston, TX","Central Time"
"570036932270358528","positive","1.0","","","United","","drewziIIa","","0","@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain","","2015-02-23T17:46:10-08:00","","Central Time"
"570035728832446465","negative","1.0","Lost Luggage","1.0","United","","MommyPR","","0","@united Can you please follow for a Dm on a missing bag?","","2015-02-23T17:41:23-08:00","Global","Pacific Time"
"570033778300620801","neutral","0.6659999999999999","","0.0","United","","throthra","","0","@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG","","2015-02-23T17:33:38-08:00","",""
"570033627939131392","positive","1.0","","","United","","ginanotjenna","","0","@united These are great fares!!!!!","","2015-02-23T17:33:02-08:00","Honeoye Falls","Atlantic Time"
"570033341250056193","negative","1.0","Customer Service Issue","0.6689","United","","dannydibiase1","","0","@united i left an item on the plane and have been calling non stop and no one has been answering can you please help","","2015-02-23T17:31:53-08:00","",""
"570033309113131008","positive","0.6699","","","United","","frqnttraveler","","0","@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.","","2015-02-23T17:31:46-08:00","california",""
"570033062202863616","negative","1.0","Lost Luggage","0.6512","United","","throthra","","2","@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on Saturday?","","2015-02-23T17:30:47-08:00","",""
"570031379456643072","positive","1.0","","","United","","goodenufmother","","1","@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother","","2015-02-23T17:24:06-08:00","GEM HQ  NY","Eastern Time"
"570031098513592320","negative","1.0","Lost Luggage","1.0","United","","tpensari","","0","@united where's my damn bag??","","2015-02-23T17:22:59-08:00","",""
"570031016800161792","negative","1.0","Lost Luggage","1.0","United","","tpensari","","0","@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!","","2015-02-23T17:22:39-08:00","",""
"570030715900792832","neutral","1.0","","","United","","AlexanderKrach","","0","@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.","","2015-02-23T17:21:27-08:00","","Pacific Time"
"570027321178099712","neutral","0.6479","","0.0","United","","startupstella","","0","@united how is Mexico not international from the us?","","2015-02-23T17:07:58-08:00","Chicago, IL","Central Time"
"570026514923675648","negative","1.0","Customer Service Issue","0.3639","United","","tpensari","","0","@united diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared","","2015-02-23T17:04:46-08:00","",""
"570024703256956929","negative","1.0","Flight Attendant Complaints","0.6634","United","","gregriv","","0","@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?","","2015-02-23T16:57:34-08:00","Cleveland, OH",""
"570023321904943105","negative","1.0","Cancelled Flight","0.6669","United","","whitterbug","","0","@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS","","2015-02-23T16:52:05-08:00","Houston, TX","Central Time"
"570023232851419136","negative","1.0","Customer Service Issue","0.6816","United","","gregriv","","1","@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??","","2015-02-23T16:51:43-08:00","Cleveland, OH",""
"570023071698055168","negative","0.6774","Bad Flight","0.3441","United","","nbhdsheila","","0","@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.","","2015-02-23T16:51:05-08:00","Boston","Eastern Time"
"570022715072983041","negative","1.0","Cancelled Flight","0.3603","United","","Apollochplayers","","1","@united FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH  for reFlight Booking Problems w/out OUR PERMISSION!! #PH6RPS","","2015-02-23T16:49:40-08:00","Houston, TX",""
"570022372901847042","neutral","0.3435","","0.0","United","","goodenufmother","","0","Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY","","2015-02-23T16:48:18-08:00","GEM HQ  NY","Eastern Time"
"570022345424834560","negative","1.0","Late Flight","0.6559","United","","hefeman","","0","@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.","","2015-02-23T16:48:12-08:00","Austin","Central Time"
"570021376024813568","neutral","0.6788","","0.0","United","","goodenufmother","","0","@United so what's the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere","","2015-02-23T16:44:21-08:00","GEM HQ  NY","Eastern Time"
"570021075355963392","negative","0.6803","Customer Service Issue","0.6803","United","","bartha75","","0","@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example.","[0.0, 0.0]","2015-02-23T16:43:09-08:00","san diego",""
"570020852210774016","positive","1.0","","","United","","jalvich","","0","@united thank you. I flew into Newark from Vail/Eagle.","","2015-02-23T16:42:16-08:00","","Eastern Time"
"570020275150049281","negative","0.6914","Customer Service Issue","0.3704","United","","bartha75","","0","@united  i have a weekend of dealing with your company that would say otherwise.","[0.0, 0.0]","2015-02-23T16:39:58-08:00","san diego",""
"570019785788022785","negative","1.0","Bad Flight","0.35200000000000004","United","","goodenufmother","","0","@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother","","2015-02-23T16:38:02-08:00","GEM HQ  NY","Eastern Time"
"570019476235788288","negative","1.0","Lost Luggage","0.366","United","","jalvich","","0","@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle.","","2015-02-23T16:36:48-08:00","","Eastern Time"
"570018445695148033","negative","1.0","Customer Service Issue","0.6559999999999999","United","","tpensari","","0","@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver","","2015-02-23T16:32:42-08:00","",""
"570018278946394112","neutral","0.6557","","","United","","lovejodierose","","0","@united please upload the March on-demand entertainment listing on your website! ✈️","","2015-02-23T16:32:02-08:00","melbourne, australia","London"
"570018079993937920","negative","0.6482","Customer Service Issue","0.3294","United","","CharlieGMoney","","1","@united So you are inadequate by accident?","[40.68545235, -74.18374208]","2015-02-23T16:31:15-08:00","Chicago, IL",""
"570016325667557376","positive","1.0","","","United","","RockinMikeW","","0","@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3","","2015-02-23T16:24:17-08:00","",""
"570016198747758593","positive","1.0","","","United","","MirandaAtx","","0","@united Thank you for responding so quickly with a helpful tool! @dustyob","","2015-02-23T16:23:46-08:00","Houston, TX","Central Time"
"570016052895092736","negative","1.0","Customer Service Issue","0.6566","United","","tclarktweets","","0","@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN","","2015-02-23T16:23:12-08:00","San Francisco, CA",""
"570014689322643456","negative","1.0","Flight Attendant Complaints","0.6551","United","","CengageTeamUP","","1","@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR","","2015-02-23T16:17:46-08:00","","Eastern Time"
"570014406320517120","negative","1.0","Bad Flight","0.6656","United","","brooklyn_dodger","","0","@united empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. #UnFriendlySkies http://t.co/lOecO4gmvd","","2015-02-23T16:16:39-08:00","Brooklyn","Eastern Time"
"570014190498287616","negative","1.0","Customer Service Issue","0.6726","United","","SmartBlondeSolu","","0","@united ...and when that doesn't work...","","2015-02-23T16:15:48-08:00","Fort Worth, Texas","Central Time"
"570012706704662528","neutral","0.6511","","0.0","United","","koploperfan1992","","0","@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now","[51.3228181, 5.3576138]","2015-02-23T16:09:54-08:00","Winterfell",""
"570011505237716993","negative","1.0","Flight Booking Problems","1.0","United","","frqnttraveler","","0","@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.","","2015-02-23T16:05:07-08:00","california",""
"570011417249759233","negative","0.7083","Lost Luggage","0.375","United","","jalvich","","0","@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags.","","2015-02-23T16:04:46-08:00","","Eastern Time"
"570010976608780288","negative","1.0","Lost Luggage","0.6667","United","","MikeShor","","0","@united That's not the issue. The fact that no one even called  to confirm the bag's location is.","","2015-02-23T16:03:01-08:00","Coventry, Connecticut","Eastern Time"
